fact_id,unique_id,time_id,location_id,indicator_key,batch_id,data_value
9874,411132,34,50,4,2,6.87
9875,412025,34,100,6,2,32.99
9876,412110,34,12,6,2,33.74
9877,412103,34,53,6,2,32.98
9878,412105,34,10,6,2,34.51
9879,412023,34,139,6,2,33.12
9880,412581,34,69,5,2,14.25
9881,410724,34,2,4,2,8.32
9882,411096,34,64,4,2,9.77
9883,412112,34,24,6,2,35.71
9884,412111,34,18,6,2,33.88
9885,412085,34,42,6,2,32.58
9886,411000,34,62,4,2,8.42
9887,410817,34,124,4,2,9.8
9888,410847,34,129,4,2,6.87
9889,410952,34,66,4,2,7.47
9890,412659,34,22,5,2,22.85
9891,412698,34,32,5,2,15.53
9892,412035,34,130,6,2,36.17
9893,412680,34,60,5,2,20.89
9894,412740,34,13,5,2,14.8
9895,412785,34,37,5,2,15.23
9896,412788,34,64,5,2,15.8
9897,412506,34,135,5,2,20.44
9898,412812,34,54,5,2,12.12
9899,412692,34,62,5,2,15.78
9900,412803,34,25,5,2,14.0
9901,412671,34,39,5,2,28.83
9902,412419,34,3,5,2,20.56
9903,412791,34,33,5,2,15.5
9904,412704,34,30,5,2,17.34
9905,412503,34,118,5,2,22.17
9906,412446,34,120,5,2,15.59
9907,412416,34,2,5,2,13.62
9908,410793,34,105,4,2,8.67
9909,412725,34,41,5,2,14.57
9910,412515,34,139,5,2,15.6
9911,410859,34,130,4,2,7.54
9912,411093,34,37,4,2,8.46
9913,410769,34,134,4,2,8.93
9914,410742,34,114,4,2,8.05
9915,410775,34,110,4,2,8.12
9916,410754,34,120,4,2,8.97
9917,411048,34,13,4,2,8.42
9918,412743,34,20,5,2,12.62
9919,412776,34,12,5,2,14.24
9920,410736,34,122,4,2,7.95
9921,411120,34,54,4,2,7.43
9922,411072,34,11,4,2,8.1
9923,412100,34,44,6,2,32.27
9924,412102,34,17,6,2,32.54
9925,412088,34,9,6,2,32.5
9926,410823,34,139,4,2,8.71
9927,412107,34,16,6,2,36.33
9928,410913,34,76,4,2,8.9
9929,410880,34,67,4,2,8.28
9930,410907,34,97,4,2,8.45
9931,411012,34,30,4,2,8.94
9932,412066,34,66,6,2,33.05
9933,411066,34,6,4,2,8.15
9934,411006,34,32,4,2,9.19
9935,410862,34,82,4,2,7.95
9936,410940,34,88,4,2,6.87
9937,410901,34,73,4,2,7.66
9938,411027,34,45,4,2,8.23
9939,412072,34,29,6,2,29.87
9940,411033,34,41,4,2,7.9
9941,411069,34,10,4,2,7.85
9942,411063,34,53,4,2,8.12
9943,410991,34,40,4,2,8.71
9944,410979,34,39,4,2,11.74
9945,412701,34,42,5,2,16.19
9946,412097,34,8,6,2,32.55
9947,412677,34,61,5,2,19.1
9948,411060,34,17,4,2,8.28
9949,410829,34,100,4,2,7.38
9950,412665,34,38,5,2,19.89
9951,412689,34,19,5,2,17.74
9952,412683,34,40,5,2,17.99
9953,412099,34,20,6,2,34.57
9954,412482,34,138,5,2,16.19
9955,412104,34,6,6,2,33.51
9956,412106,34,11,6,2,33.45
9957,412056,34,98,6,2,33.12
9958,412422,34,4,5,2,13.08
9959,411075,34,16,4,2,7.65
9960,410919,34,83,4,2,9.23
9961,412027,34,115,6,2,33.16
9962,412452,34,109,5,2,17.32
9963,412584,34,75,5,2,13.98
9964,412060,34,81,6,2,33.86
9965,412022,34,123,6,2,33.15
9966,412012,34,138,6,2,31.92
9967,412467,34,110,5,2,13.98
9968,412464,34,103,5,2,14.25
9969,411996,34,114,6,2,32.78
9970,411998,34,108,6,2,32.31
9971,412719,34,45,5,2,14.9
9972,412761,34,10,5,2,13.34
9973,412755,34,53,5,2,15.37
9974,412069,34,89,6,2,32.84
9975,412114,34,64,6,2,33.37
9976,412752,34,17,5,2,16.04
9977,412120,34,31,6,2,32.98
9978,412797,34,48,5,2,13.7
9979,412764,34,11,5,2,14.56
9980,412758,34,6,5,2,14.26
9981,412782,34,24,5,2,10.03
9982,412073,34,38,6,2,30.41
9983,411018,34,9,4,2,8.55
9984,412094,34,63,6,2,33.19
9985,410727,34,3,4,2,9.49
9986,412121,34,35,6,2,33.58
9987,410781,34,102,4,2,7.94
9988,412713,34,36,5,2,15.98
9989,412437,34,126,5,2,14.25
9990,410826,34,113,4,2,7.8
9991,411105,34,48,4,2,8.43
9992,412127,34,55,6,2,33.4
9993,412096,34,27,6,2,31.63
9994,412731,34,28,5,2,16.53
9995,412020,34,135,6,2,30.14
9996,412038,34,79,6,2,32.78
9997,412043,34,77,6,2,34.26
9998,412608,34,96,5,2,19.1
9999,412794,34,21,5,2,16.37
10000,412050,34,99,6,2,32.99
10001,411995,34,125,6,2,33.21
10002,412008,34,104,6,2,35.79
10003,412031,34,129,6,2,38.18
10004,411991,34,3,6,2,30.3
10005,412081,34,19,6,2,31.66
10006,412548,34,141,5,2,10.16
10007,410820,34,123,4,2,9.23
10008,410898,34,68,4,2,7.94
10009,410868,34,79,4,2,8.05
10010,412626,34,81,5,2,13.11
10011,410916,34,96,4,2,9.12
10012,410883,34,77,4,2,8.27
10013,412653,34,89,5,2,16.36
10014,411045,34,8,4,2,8.38
10015,410928,34,87,4,2,8.05
10016,410877,34,74,4,2,9.15
10017,410835,34,115,4,2,7.59
10018,410748,34,108,4,2,8.8
10019,410778,34,104,4,2,7.77
10020,412125,34,46,6,2,34.43
10021,412800,34,47,5,2,14.49
10022,411108,34,47,4,2,8.05
10023,412728,34,63,5,2,14.07
10024,412818,34,34,5,2,13.19
10025,412623,34,92,5,2,12.77
10026,412431,34,125,5,2,14.6
10027,412497,34,106,5,2,24.97
10028,412108,34,23,6,2,33.56
10029,412443,34,119,5,2,17.13
10030,412476,34,107,5,2,10.44
10031,412539,34,129,5,2,6.22
10032,410946,34,72,4,2,10.44
10033,410943,34,95,4,2,10.37
10034,412641,34,94,5,2,21.17
10035,410784,34,107,4,2,7.66
10036,410751,34,119,4,2,8.85
10037,410796,34,111,4,2,8.9
10038,412650,34,91,5,2,8.0
10039,410949,34,94,4,2,9.47
10040,412425,34,5,5,2,9.17
10041,412479,34,140,5,2,15.94
10042,410853,34,133,4,2,7.79
10043,411993,34,5,6,2,35.11
10044,412011,34,140,6,2,32.99
10045,412530,34,132,5,2,12.77
10046,412821,34,46,5,2,12.15
10047,412458,34,112,5,2,13.07
10048,412118,34,47,6,2,32.7
10049,412806,34,31,5,2,13.27
10050,410934,34,81,4,2,7.57
10051,410895,34,70,4,2,7.77
10052,410838,34,132,4,2,7.59
10053,410841,34,121,4,2,7.57
10054,412707,34,26,5,2,17.67
10055,411123,34,7,4,2,7.37
10056,411117,34,35,4,2,7.83
10057,412638,34,72,5,2,24.03
10058,412635,34,95,5,2,23.66
10059,411114,34,31,4,2,7.56
10060,412034,34,141,6,2,34.68
10061,412004,34,112,6,2,34.26
10062,412587,34,70,5,2,9.96
10063,412413,34,1,5,2,14.92
10064,412663,33,29,5,2,25.94
10065,412612,33,83,5,2,20.91
10066,410941,33,88,4,2,5.98
10067,410833,33,128,4,2,7.56
10068,410902,33,73,4,2,6.75
10069,411076,33,16,4,2,6.65
10070,410953,33,66,4,2,6.94
10071,411094,33,37,4,2,7.82
10072,410761,33,109,4,2,8.86
10073,410875,33,80,4,2,9.46
10074,412594,33,73,5,2,15.62
10075,412633,33,88,5,2,11.72
10076,411046,33,8,4,2,8.09
10077,410863,33,82,4,2,7.5
10078,412423,33,4,5,2,17.65
10079,410785,33,107,4,2,6.75
10080,410734,33,5,4,2,6.84
10081,412564,33,86,5,2,17.92
10082,412606,33,76,5,2,22.19
10083,412492,33,137,5,2,23.15
10084,412573,33,67,5,2,20.2
10085,412720,33,45,5,2,18.81
10086,410779,33,104,4,2,7.12
10087,410977,33,15,4,2,9.76
10088,410929,33,87,4,2,7.56
10089,412528,33,115,5,2,18.09
10090,410905,33,99,4,2,8.67
10091,410923,33,98,4,2,8.14
10092,412822,33,46,5,2,16.21
10093,412444,33,119,5,2,21.08
10094,412465,33,103,5,2,18.87
10095,410860,33,130,4,2,6.59
10096,410962,33,89,4,2,8.21
10097,410965,33,65,4,2,7.45
10098,411091,33,24,4,2,7.08
10099,412591,33,68,5,2,17.78
10100,412597,33,99,5,2,20.82
10101,412675,33,56,5,2,28.4
10102,411088,33,18,4,2,7.79
10103,411103,33,21,4,2,7.71
10104,412630,33,90,5,2,16.16
10105,412747,33,44,5,2,21.17
10106,411052,33,20,4,2,7.73
10107,412555,33,82,5,2,16.04
10108,411010,33,42,4,2,7.85
10109,412696,33,43,5,2,20.84
10110,410884,33,77,4,2,7.8
10111,412801,33,47,5,2,19.31
10112,412786,33,37,5,2,20.07
10113,412789,33,64,5,2,20.79
10114,411115,33,31,4,2,7.01
10115,412699,33,32,5,2,19.79
10116,410728,33,3,4,2,8.97
10117,412687,33,14,5,2,22.27
10118,410926,33,78,4,2,7.22
10119,412729,33,63,5,2,16.93
10120,412819,33,34,5,2,17.63
10121,411121,33,54,4,2,6.85
10122,412429,33,122,5,2,16.04
10123,411079,33,23,4,2,7.45
10124,410920,33,83,4,2,8.65
10125,412834,33,59,5,2,11.44
10126,410917,33,96,4,2,8.49
10127,411127,33,34,4,2,6.98
10128,411031,33,58,4,2,7.51
10129,412588,33,70,5,2,15.3
10130,412828,33,55,5,2,16.86
10131,412585,33,75,5,2,18.86
10132,412744,33,20,5,2,17.83
10133,412543,33,127,5,2,17.47
10134,412519,33,113,5,2,18.24
10135,412462,33,134,5,2,19.32
10136,412456,33,101,5,2,20.2
10137,412435,33,114,5,2,17.93
10138,412438,33,126,5,2,17.92
10139,410938,33,90,4,2,6.51
10140,412741,33,13,5,2,19.82
10141,412624,33,92,5,2,17.8
10142,412645,33,66,5,2,17.1
10143,412561,33,79,5,2,17.93
10144,411004,33,43,4,2,8.55
10145,412609,33,96,5,2,23.15
10146,412486,33,105,5,2,22.19
10147,410986,33,61,4,2,8.49
10148,410893,33,75,4,2,7.64
10149,410794,33,105,4,2,7.95
10150,410827,33,113,4,2,7.22
10151,410749,33,108,4,2,8.18
10152,412441,33,108,5,2,20.37
10153,410824,33,139,4,2,8.14
10154,412570,33,74,5,2,21.65
10155,411106,33,48,4,2,7.97
10156,412672,33,39,5,2,31.64
10157,412717,33,49,5,2,16.04
10158,411136,33,55,4,2,7.11
10159,410818,33,124,4,2,9.53
10160,412420,33,3,5,2,24.35
10161,412798,33,48,5,2,18.83
10162,412537,33,131,5,2,16.16
10163,412654,33,89,5,2,20.38
10164,410746,33,126,4,2,7.5
10165,412510,33,124,5,2,26.15
10166,410725,33,2,4,2,7.76
10167,410782,33,102,4,2,7.11
10168,412678,33,61,5,2,23.15
10169,410770,33,134,4,2,8.4
10170,410971,33,29,4,2,9.53
10171,412750,33,57,5,2,19.44
10172,412579,33,93,5,2,19.32
10173,410764,33,101,4,2,7.94
10174,412714,33,36,5,2,19.15
10175,410743,33,114,4,2,7.57
10176,411124,33,7,4,2,6.87
10177,411040,33,28,4,2,9.55
10178,411055,33,44,4,2,8.86
10179,411058,33,57,4,2,8.52
10180,411118,33,35,4,2,7.29
10181,410887,33,93,4,2,8.4
10182,410851,33,127,4,2,7.3
10183,412501,33,116,5,2,30.14
10184,410776,33,110,4,2,7.64
10185,410998,33,19,4,2,8.17
10186,410914,33,76,4,2,8.19
10187,410992,33,40,4,2,8.01
10188,411064,33,53,4,2,7.77
10189,412639,33,72,5,2,27.55
10190,412477,33,107,5,2,15.62
10191,412540,33,129,5,2,11.72
10192,410755,33,120,4,2,8.26
10193,411016,33,26,4,2,8.34
10194,412792,33,33,5,2,20.32
10195,412552,33,130,5,2,11.52
10196,412504,33,118,5,2,25.93
10197,410896,33,70,4,2,7.12
10198,412732,33,28,5,2,21.38
10199,410980,33,39,4,2,11.34
10200,412705,33,30,5,2,21.21
10201,412693,33,62,5,2,19.36
10202,412417,33,2,5,2,18.48
10203,412603,33,71,5,2,22.19
10204,412621,33,87,5,2,18.65
10205,412468,33,110,5,2,18.86
10206,412813,33,54,5,2,17.21
10207,411070,33,10,4,2,7.03
10208,411037,33,63,4,2,7.46
10209,412426,33,5,5,2,13.47
10210,411019,33,9,4,2,7.96
10211,411109,33,47,4,2,7.5
10212,411013,33,30,4,2,8.25
10213,412489,33,111,5,2,22.19
10214,412549,33,141,5,2,14.11
10215,412474,33,102,5,2,17.78
10216,411073,33,11,4,2,7.49
10217,410737,33,122,4,2,7.5
10218,412636,33,95,5,2,27.31
10219,412804,33,25,5,2,18.2
10220,410773,33,103,4,2,7.45
10221,412756,33,53,5,2,20.11
10222,411100,33,33,4,2,7.27
10223,412762,33,10,5,2,18.05
10224,412726,33,41,5,2,17.91
10225,412516,33,139,5,2,20.53
10226,410947,33,72,4,2,10.05
10227,410944,33,95,4,2,9.86
10228,412447,33,120,5,2,19.91
10229,412414,33,1,5,2,18.42
10230,412651,33,91,5,2,12.48
10231,410797,33,111,4,2,8.19
10232,410812,33,118,4,2,9.52
10233,410959,33,91,4,2,6.78
10234,411049,33,13,4,2,8.07
10235,412480,33,140,5,2,20.82
10236,412507,33,135,5,2,24.49
10237,410989,33,60,4,2,9.1
10238,412642,33,94,5,2,25.01
10239,410791,33,138,4,2,7.81
10240,410803,33,136,4,2,9.07
10241,411142,33,59,4,2,6.62
10242,412660,33,22,5,2,26.27
10243,412525,33,128,5,2,18.65
10244,410899,33,68,4,2,7.11
10245,412432,33,125,5,2,17.52
10246,412453,33,109,5,2,21.65
10247,412735,33,27,5,2,22.16
10248,411043,33,27,4,2,8.83
10249,411097,33,64,4,2,9.27
10250,411139,33,52,4,2,6.89
10251,410800,33,137,4,2,8.49
10252,412498,33,106,5,2,28.36
10253,411001,33,62,4,2,7.79
10254,410722,33,1,4,2,7.75
10255,410932,33,92,4,2,7.02
10256,410881,33,67,4,2,7.94
10257,412759,33,6,5,2,18.54
10258,412765,33,11,5,2,19.12
10259,410872,33,86,4,2,7.5
10260,410740,33,125,4,2,7.55
10261,410836,33,115,4,2,7.03
10262,412771,33,23,5,2,18.29
10263,412666,33,38,5,2,24.0
10264,411022,33,36,4,2,7.78
10265,411007,33,32,4,2,8.49
10266,410731,33,4,4,2,7.17
10267,410857,33,141,4,2,7.1
10268,412831,33,52,5,2,13.36
10269,412690,33,19,5,2,22.09
10270,412522,33,100,5,2,16.43
10271,412777,33,12,5,2,19.29
10272,412783,33,24,5,2,15.36
10273,412627,33,81,5,2,17.56
10274,412768,33,16,5,2,14.64
10275,412600,33,97,5,2,19.85
10276,410821,33,123,4,2,8.65
10277,412531,33,132,5,2,17.8
10278,412471,33,104,5,2,15.3
10279,412534,33,121,5,2,17.56
10280,411085,33,12,4,2,7.97
10281,411067,33,6,4,2,7.39
10282,412795,33,21,5,2,21.21
10283,410956,33,85,4,2,6.97
10284,410911,33,71,4,2,7.95
10285,410950,33,94,4,2,9.18
10286,410866,33,84,4,2,7.55
10287,410983,33,56,4,2,10.21
10288,412459,33,112,5,2,18.26
10289,410758,33,117,4,2,9.46
10290,412681,33,60,5,2,24.91
10291,411028,33,45,4,2,7.6
10292,411034,33,41,4,2,7.4
10293,412684,33,40,5,2,22.0
10294,412648,33,85,5,2,15.81
10295,411082,33,51,4,2,6.78
10296,410968,33,22,4,2,9.56
10297,410854,33,133,4,2,6.8
10298,412753,33,17,5,2,20.74
10299,412723,33,58,5,2,17.23
10300,411061,33,17,4,2,7.98
10301,411112,33,25,4,2,7.26
10302,410830,33,100,4,2,6.88
10303,412702,33,42,5,2,20.07
10304,412618,33,78,5,2,18.23
10305,412576,33,77,5,2,18.26
10306,412816,33,7,5,2,16.78
10307,411025,33,49,4,2,7.49
10308,412810,33,35,5,2,18.69
10309,412711,33,9,5,2,19.86
10310,412546,33,133,5,2,14.93
10311,410869,33,79,4,2,7.57
10312,412738,33,8,5,2,20.79
10313,412558,33,84,5,2,17.52
10314,412780,33,18,5,2,18.94
10315,412615,33,98,5,2,20.53
10316,410842,33,121,4,2,6.99
10317,412708,33,26,5,2,21.18
10318,411133,33,50,4,2,5.98
10319,410788,33,140,4,2,8.67
10320,412669,33,15,5,2,26.68
10321,412807,33,31,5,2,17.63
10322,412657,33,65,5,2,17.58
10323,410809,33,116,4,2,10.76
10324,410839,33,132,4,2,7.02
10325,410974,33,38,4,2,8.9
10326,410908,33,97,4,2,7.81
10327,410845,33,131,4,2,6.51
10328,411130,33,46,4,2,6.53
10329,410767,33,112,4,2,7.8
10330,410752,33,119,4,2,8.16
10331,410890,33,69,4,2,7.45
10332,410935,33,81,4,2,6.99
10333,410878,33,74,4,2,8.86
10334,412567,33,80,5,2,21.44
10335,412495,33,136,5,2,24.81
10336,412825,33,50,5,2,11.6
10337,410806,33,106,4,2,10.32
10338,412582,33,69,5,2,18.87
10339,412450,33,117,5,2,21.44
10340,412513,33,123,5,2,20.91
10341,412483,33,138,5,2,19.85
10342,410815,33,135,4,2,9.02
10343,410848,33,129,4,2,5.98
10344,412774,33,51,5,2,15.91
10345,410995,33,14,4,2,7.89
10346,411044,32,8,4,2,8.93
10347,410768,32,134,4,2,9.32
10348,412769,32,23,5,2,23.27
10349,410831,32,128,4,2,8.12
10350,412412,32,1,5,2,22.28
10351,412487,32,111,5,2,25.95
10352,412730,32,28,5,2,25.68
10353,410804,32,106,4,2,10.66
10354,410915,32,96,4,2,8.85
10355,412508,32,124,5,2,28.96
10356,412502,32,118,5,2,29.03
10357,411059,32,17,4,2,8.84
10358,410828,32,100,4,2,7.37
10359,411083,32,12,4,2,8.69
10360,411131,32,50,4,2,5.92
10361,412499,32,116,5,2,32.41
10362,410909,32,71,4,2,8.42
10363,410720,32,1,4,2,8.4
10364,411047,32,13,4,2,8.8
10365,410774,32,110,4,2,8.37
10366,412691,32,62,5,2,22.91
10367,412595,32,99,5,2,25.28
10368,410834,32,115,4,2,7.5
10369,412607,32,96,5,2,26.42
10370,412736,32,8,5,2,25.21
10371,410777,32,104,4,2,7.6
10372,412793,32,21,5,2,25.68
10373,412811,32,54,5,2,22.46
10374,411137,32,52,4,2,7.49
10375,412505,32,135,5,2,27.88
10376,410843,32,131,4,2,6.89
10377,411125,32,34,4,2,7.4
10378,411035,32,63,4,2,8.27
10379,412424,32,5,5,2,18.07
10380,411041,32,27,4,2,9.76
10381,412742,32,20,5,2,22.98
10382,412529,32,132,5,2,22.91
10383,412817,32,34,5,2,22.56
10384,412727,32,63,5,2,20.61
10385,412685,32,14,5,2,25.82
10386,412451,32,109,5,2,25.72
10387,410942,32,95,4,2,10.1
10388,410807,32,116,4,2,10.99
10389,410966,32,22,4,2,10.29
10390,412598,32,97,5,2,23.4
10391,412589,32,68,5,2,22.68
10392,410876,32,74,4,2,9.84
10393,411107,32,47,4,2,7.96
10394,412556,32,84,5,2,21.25
10395,412775,32,12,5,2,24.18
10396,412697,32,32,5,2,23.94
10397,412745,32,44,5,2,25.29
10398,412799,32,47,5,2,23.94
10399,412433,32,114,5,2,21.54
10400,412784,32,37,5,2,24.39
10401,412454,32,101,5,2,24.83
10402,410759,32,109,4,2,9.84
10403,412802,32,25,5,2,22.63
10404,411029,32,58,4,2,8.1
10405,410912,32,76,4,2,8.59
10406,410993,32,14,4,2,8.35
10407,412490,32,137,5,2,26.42
10408,410879,32,67,4,2,8.75
10409,410738,32,125,4,2,8.31
10410,412547,32,141,5,2,18.34
10411,412637,32,72,5,2,30.24
10412,412418,32,3,5,2,27.51
10413,412655,32,65,5,2,22.12
10414,410858,32,130,4,2,7.13
10415,410771,32,103,4,2,8.15
10416,412706,32,26,5,2,24.77
10417,412640,32,94,5,2,28.22
10418,410969,32,29,4,2,10.17
10419,411086,32,18,4,2,8.52
10420,411089,32,24,4,2,7.56
10421,410795,32,111,4,2,8.59
10422,412676,32,61,5,2,26.43
10423,410927,32,87,4,2,8.12
10424,412604,32,76,5,2,25.95
10425,412421,32,4,5,2,22.45
10426,410957,32,91,4,2,7.37
10427,412718,32,45,5,2,22.92
10428,410840,32,121,4,2,7.42
10429,410837,32,132,4,2,7.51
10430,412760,32,10,5,2,23.16
10431,412823,32,50,5,2,17.89
10432,412754,32,53,5,2,24.73
10433,410981,32,56,4,2,10.55
10434,411011,32,30,4,2,8.83
10435,411053,32,44,4,2,9.89
10436,412733,32,27,5,2,26.13
10437,412478,32,140,5,2,25.28
10438,410744,32,126,4,2,8.07
10439,410810,32,118,4,2,10.21
10440,412805,32,31,5,2,22.27
10441,410978,32,39,4,2,11.48
10442,410987,32,60,4,2,9.34
10443,410906,32,97,4,2,8.5
10444,412565,32,80,5,2,25.71
10445,410933,32,81,4,2,7.42
10446,412436,32,126,5,2,22.02
10447,412544,32,133,5,2,19.35
10448,410747,32,108,4,2,8.82
10449,411056,32,57,4,2,9.47
10450,410732,32,5,4,2,7.46
10451,412493,32,136,5,2,28.02
10452,411023,32,49,4,2,8.4
10453,410846,32,129,4,2,5.92
10454,412484,32,105,5,2,25.73
10455,410951,32,66,4,2,7.43
10456,412472,32,102,5,2,22.68
10457,410864,32,84,4,2,8.31
10458,410783,32,107,4,2,7.03
10459,410885,32,93,4,2,9.32
10460,410849,32,127,4,2,8.12
10461,412448,32,117,5,2,25.71
10462,412652,32,89,5,2,24.29
10463,412583,32,75,5,2,23.79
10464,412766,32,16,5,2,20.33
10465,410930,32,92,4,2,7.51
10466,411098,32,33,4,2,7.67
10467,412532,32,121,5,2,22.45
10468,412646,32,85,5,2,20.02
10469,410870,32,86,4,2,8.07
10470,412814,32,7,5,2,21.25
10471,411119,32,54,4,2,7.32
10472,412829,32,52,5,2,17.81
10473,412712,32,36,5,2,22.7
10474,410960,32,89,4,2,8.76
10475,412481,32,138,5,2,23.4
10476,410765,32,112,4,2,8.42
10477,412427,32,122,5,2,19.54
10478,412466,32,110,5,2,23.79
10479,412700,32,42,5,2,23.92
10480,411095,32,64,4,2,9.78
10481,410996,32,19,4,2,8.57
10482,410786,32,140,4,2,9.44
10483,412559,32,79,5,2,21.54
10484,410990,32,40,4,2,8.51
10485,411062,32,53,4,2,8.61
10486,411068,32,10,4,2,7.54
10487,411032,32,41,4,2,8.07
10488,412832,32,59,5,2,16.56
10489,412826,32,55,5,2,20.87
10490,412475,32,107,5,2,21.29
10491,411017,32,9,4,2,8.61
10492,411140,32,59,4,2,7.17
10493,412592,32,73,5,2,21.29
10494,412772,32,51,5,2,21.6
10495,412610,32,83,5,2,25.17
10496,412673,32,56,5,2,31.05
10497,412658,32,22,5,2,29.1
10498,412571,32,67,5,2,24.83
10499,412562,32,86,5,2,22.02
10500,412787,32,64,5,2,25.18
10501,412445,32,120,5,2,24.04
10502,412631,32,88,5,2,18.0
10503,412739,32,13,5,2,24.46
10504,412568,32,74,5,2,25.72
10505,410954,32,85,4,2,7.67
10506,412694,32,43,5,2,24.83
10507,412703,32,30,5,2,24.9
10508,412469,32,104,5,2,20.86
10509,410861,32,82,4,2,8.41
10510,412667,32,15,5,2,29.55
10511,410792,32,105,4,2,8.42
10512,412442,32,119,5,2,24.83
10513,412721,32,58,5,2,21.35
10514,412601,32,71,5,2,25.73
10515,412619,32,87,5,2,23.39
10516,412538,32,129,5,2,18.0
10517,412541,32,127,5,2,21.29
10518,410963,32,65,4,2,8.01
10519,412679,32,60,5,2,28.1
10520,410918,32,83,4,2,9.1
10521,412463,32,103,5,2,23.73
10522,411050,32,20,4,2,8.33
10523,412526,32,115,5,2,22.71
10524,410921,32,98,4,2,8.6
10525,412757,32,6,5,2,23.15
10526,410762,32,101,4,2,8.75
10527,412748,32,57,5,2,23.82
10528,411110,32,25,4,2,7.72
10529,410723,32,2,4,2,8.42
10530,410726,32,3,4,2,9.45
10531,410801,32,136,4,2,9.31
10532,410741,32,114,4,2,8.33
10533,412820,32,46,5,2,21.13
10534,410855,32,141,4,2,7.78
10535,412511,32,123,5,2,25.17
10536,412439,32,108,5,2,24.13
10537,410789,32,138,4,2,8.5
10538,412415,32,2,5,2,23.38
10539,410753,32,120,4,2,8.75
10540,412517,32,113,5,2,22.66
10541,410891,32,75,4,2,8.37
10542,410924,32,78,4,2,7.68
10543,411005,32,32,4,2,8.99
10544,410816,32,124,4,2,10.28
10545,412709,32,9,5,2,23.64
10546,411092,32,37,4,2,8.23
10547,410882,32,77,4,2,8.42
10548,410867,32,79,4,2,8.33
10549,412523,32,128,5,2,23.39
10550,412430,32,125,5,2,21.25
10551,412628,32,90,5,2,21.05
10552,412643,32,66,5,2,21.62
10553,410948,32,94,4,2,9.89
10554,410945,32,72,4,2,10.51
10555,412457,32,112,5,2,23.34
10556,411026,32,45,4,2,8.14
10557,411065,32,6,4,2,8.1
10558,410999,32,62,4,2,8.52
10559,410780,32,102,4,2,7.71
10560,412580,32,69,5,2,23.73
10561,411104,32,48,4,2,8.57
10562,412586,32,70,5,2,20.86
10563,412553,32,82,5,2,19.54
10564,411134,32,55,4,2,7.87
10565,412688,32,19,5,2,25.86
10566,411002,32,43,4,2,9.03
10567,412649,32,91,5,2,17.25
10568,411038,32,28,4,2,10.28
10569,411014,32,26,4,2,9.01
10570,410756,32,117,4,2,10.19
10571,410852,32,133,4,2,7.43
10572,412781,32,24,5,2,20.94
10573,412715,32,49,5,2,19.54
10574,410900,32,73,4,2,7.03
10575,412763,32,11,5,2,23.9
10576,411071,32,11,4,2,8.22
10577,412460,32,134,5,2,23.69
10578,410873,32,80,4,2,10.19
10579,411128,32,46,4,2,6.9
10580,411080,32,51,4,2,7.08
10581,410750,32,119,4,2,8.71
10582,411074,32,16,4,2,6.89
10583,412625,32,81,5,2,22.45
10584,412622,32,92,5,2,22.91
10585,412514,32,139,5,2,25.02
10586,410729,32,4,4,2,7.59
10587,410984,32,61,4,2,8.85
10588,412496,32,106,5,2,30.85
10589,410822,32,139,4,2,8.6
10590,410813,32,135,4,2,9.71
10591,412796,32,48,5,2,23.59
10592,412664,32,38,5,2,27.5
10593,410819,32,123,4,2,9.1
10594,410939,32,88,4,2,5.92
10595,411113,32,31,4,2,7.48
10596,412577,32,93,5,2,23.69
10597,412661,32,29,5,2,29.02
10598,411020,32,36,4,2,8.52
10599,412670,32,39,5,2,33.44
10600,412574,32,77,5,2,23.34
10601,412808,32,35,5,2,23.62
10602,412634,32,95,5,2,30.08
10603,410903,32,99,4,2,9.44
10604,412535,32,131,5,2,21.05
10605,410798,32,137,4,2,8.85
10606,412751,32,17,5,2,25.21
10607,410894,32,70,4,2,7.6
10608,411008,32,42,4,2,8.42
10609,412616,32,78,5,2,22.66
10610,412778,32,18,5,2,23.94
10611,412682,32,40,5,2,25.49
10612,410936,32,90,4,2,6.89
10613,412520,32,100,5,2,20.9
10614,411116,32,35,4,2,7.8
10615,410897,32,68,4,2,7.71
10616,411122,32,7,4,2,7.35
10617,410825,32,113,4,2,7.68
10618,410735,32,122,4,2,8.41
10619,412613,32,98,5,2,25.02
10620,410888,32,69,4,2,8.15
10621,411077,32,23,4,2,8.12
10622,412550,32,130,5,2,16.6
10623,412790,32,33,5,2,24.76
10624,410972,32,38,4,2,9.65
10625,410975,32,15,4,2,10.21
10626,412724,32,41,5,2,21.79
10627,411101,32,21,4,2,8.13
10628,336845,31,24,5,2,10.83
10629,334145,31,87,4,2,9.33
10630,336620,31,84,5,2,15.79
10631,333980,31,101,4,2,9.49
10632,338293,31,33,6,2,31.53
10633,338227,31,73,6,2,35.01
10634,338294,31,21,6,2,31.23
10635,338307,31,59,6,2,34.09
10636,338207,31,121,6,2,32.04
10637,338271,31,41,6,2,30.48
10638,338197,31,118,6,2,27.35
10639,338186,31,104,6,2,34.7
10640,338269,31,45,6,2,31.19
10641,338206,31,132,6,2,32.59
10642,338178,31,120,6,2,31.66
10643,334100,31,77,4,2,9.52
10644,336746,31,40,5,2,18.88
10645,338257,31,40,6,2,28.77
10646,338173,31,125,6,2,29.93
10647,336680,31,78,5,2,14.46
10648,336668,31,76,5,2,18.63
