unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,message,year,month,quarter,batch_id
177239,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2010-11,2010-12-01,11.57,,2010,12,4,1
170312,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2011,2010-12-01,10.92,,2010,12,4,1
170320,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Annual Average 2011,2010-12-01,9.46,,2010,12,4,1
175354,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2010-11,2010-12-01,33.65,,2010,12,4,1
165868,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2010-11,2010-12-01,29.98,,2010,12,4,1
173185,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2010-11,2010-12-01,15.35,,2010,12,4,1
176624,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2011,2010-12-01,19.48,,2010,12,4,1
172656,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2011,2010-12-01,23.32,,2010,12,4,1
179281,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2010-11,2010-12-01,28.32,,2010,12,4,1
165894,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2010-11,2010-12-01,29.67,,2010,12,4,1
177233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Winter 2010-11,2010-12-01,11.75,,2010,12,4,1
178502,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2011,2010-12-01,11.13,,2010,12,4,1
176593,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2011,2010-12-01,20.79,,2010,12,4,1
176596,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2011,2010-12-01,21.61,,2010,12,4,1
179432,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2011,2010-12-01,16.17,,2010,12,4,1
178509,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2011,2010-12-01,11.44,,2010,12,4,1
173184,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Winter 2010-11,2010-12-01,15.38,,2010,12,4,1
176599,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2011,2010-12-01,24.58,,2010,12,4,1
168530,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2010-11,2010-12-01,14.3,,2010,12,4,1
168518,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2010-11,2010-12-01,14.34,,2010,12,4,1
178496,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2011,2010-12-01,10.15,,2010,12,4,1
167629,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2011,2010-12-01,29.7,,2010,12,4,1
177255,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2010-11,2010-12-01,12.3,,2010,12,4,1
175350,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Winter 2010-11,2010-12-01,32.58,,2010,12,4,1
171630,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2010-11,2010-12-01,27.63,,2010,12,4,1
178520,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Annual Average 2011,2010-12-01,8.44,,2010,12,4,1
168556,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Winter 2010-11,2010-12-01,12.43,,2010,12,4,1
178524,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2011,2010-12-01,9.29,,2010,12,4,1
172662,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2011,2010-12-01,25.56,,2010,12,4,1
172648,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Annual Average 2011,2010-12-01,21.06,,2010,12,4,1
175341,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2010-11,2010-12-01,33.0,,2010,12,4,1
168564,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2010-11,2010-12-01,12.11,,2010,12,4,1
167631,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2011,2010-12-01,41.84,,2010,12,4,1
170313,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2011,2010-12-01,10.36,,2010,12,4,1
172657,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2011,2010-12-01,23.56,,2010,12,4,1
176613,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2011,2010-12-01,27.65,,2010,12,4,1
170298,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2011,2010-12-01,11.71,,2010,12,4,1
177263,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2010-11,2010-12-01,11.88,,2010,12,4,1
175365,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Winter 2010-11,2010-12-01,30.69,,2010,12,4,1
170299,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Annual Average 2011,2010-12-01,11.18,,2010,12,4,1
176622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2011,2010-12-01,24.96,,2010,12,4,1
173189,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Winter 2010-11,2010-12-01,11.62,,2010,12,4,1
168543,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2010-11,2010-12-01,12.91,,2010,12,4,1
168559,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2010-11,2010-12-01,12.41,,2010,12,4,1
168520,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2010-11,2010-12-01,14.49,,2010,12,4,1
172664,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2011,2010-12-01,27.65,,2010,12,4,1
178497,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2011,2010-12-01,9.55,,2010,12,4,1
176614,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2011,2010-12-01,29.3,,2010,12,4,1
172650,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2011,2010-12-01,21.61,,2010,12,4,1
168560,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2010-11,2010-12-01,12.59,,2010,12,4,1
179655,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Annual Average 2011,2010-12-01,11.94,,2010,12,4,1
173183,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Winter 2010-11,2010-12-01,10.28,,2010,12,4,1
171656,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2010-11,2010-12-01,36.23,,2010,12,4,1
179503,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2010-11,2010-12-01,13.85,,2010,12,4,1
167638,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2011,2010-12-01,25.0,,2010,12,4,1
170316,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Annual Average 2011,2010-12-01,9.72,,2010,12,4,1
170314,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2011,2010-12-01,10.23,,2010,12,4,1
170304,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2011,2010-12-01,10.45,,2010,12,4,1
171640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2010-11,2010-12-01,25.7,,2010,12,4,1
173177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2010-11,2010-12-01,13.06,,2010,12,4,1
167660,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2011,2010-12-01,22.64,,2010,12,4,1
170297,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Annual Average 2011,2010-12-01,11.58,,2010,12,4,1
167635,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2011,2010-12-01,28.05,,2010,12,4,1
168519,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2010-11,2010-12-01,14.69,,2010,12,4,1
173175,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Winter 2010-11,2010-12-01,14.37,,2010,12,4,1
172673,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2011,2010-12-01,14.27,,2010,12,4,1
172660,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2011,2010-12-01,18.98,,2010,12,4,1
171639,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2010-11,2010-12-01,28.44,,2010,12,4,1
167656,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2011,2010-12-01,26.01,,2010,12,4,1
173170,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2010-11,2010-12-01,11.57,,2010,12,4,1
167646,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Annual Average 2011,2010-12-01,20.8,,2010,12,4,1
173164,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Winter 2010-11,2010-12-01,12.41,,2010,12,4,1
174182,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2011,2010-12-01,11.14,,2010,12,4,1
170285,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2011,2010-12-01,12.43,,2010,12,4,1
168529,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2010-11,2010-12-01,14.37,,2010,12,4,1
168567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Winter 2010-11,2010-12-01,10.28,,2010,12,4,1
177241,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Winter 2010-11,2010-12-01,14.4,,2010,12,4,1
171653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2010-11,2010-12-01,20.38,,2010,12,4,1
172678,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2011,2010-12-01,19.28,,2010,12,4,1
165900,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2010-11,2010-12-01,31.64,,2010,12,4,1
165882,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2010-11,2010-12-01,33.53,,2010,12,4,1
179280,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2010-11,2010-12-01,35.38,,2010,12,4,1
175364,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2010-11,2010-12-01,26.19,,2010,12,4,1
174183,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2011,2010-12-01,10.29,,2010,12,4,1
168544,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2010-11,2010-12-01,12.77,,2010,12,4,1
179282,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2010-11,2010-12-01,23.08,,2010,12,4,1
168534,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Winter 2010-11,2010-12-01,13.36,,2010,12,4,1
172667,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Annual Average 2011,2010-12-01,24.96,,2010,12,4,1
176595,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2011,2010-12-01,22.61,,2010,12,4,1
172649,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2011,2010-12-01,22.61,,2010,12,4,1
177244,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Winter 2010-11,2010-12-01,14.37,,2010,12,4,1
171659,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2010-11,2010-12-01,21.82,,2010,12,4,1
165904,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2010-11,2010-12-01,31.5,,2010,12,4,1
165874,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2010-11,2010-12-01,30.22,,2010,12,4,1
178492,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2011,2010-12-01,10.29,,2010,12,4,1
172651,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2011,2010-12-01,25.84,,2010,12,4,1
165875,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2010-11,2010-12-01,29.1,,2010,12,4,1
177227,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2010-11,2010-12-01,14.7,,2010,12,4,1
167661,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Annual Average 2011,2010-12-01,21.93,,2010,12,4,1
165883,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2010-11,2010-12-01,32.68,,2010,12,4,1
165891,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Winter 2010-11,2010-12-01,28.71,,2010,12,4,1
179506,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Winter 2010-11,2010-12-01,12.1,,2010,12,4,1
165871,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Winter 2010-11,2010-12-01,30.92,,2010,12,4,1
171650,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2010-11,2010-12-01,29.53,,2010,12,4,1
178484,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2011,2010-12-01,10.48,,2010,12,4,1
176625,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Annual Average 2011,2010-12-01,23.26,,2010,12,4,1
170329,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2011,2010-12-01,10.1,,2010,12,4,1
172663,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2011,2010-12-01,28.23,,2010,12,4,1
172668,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Annual Average 2011,2010-12-01,21.94,,2010,12,4,1
168531,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2010-11,2010-12-01,14.07,,2010,12,4,1
165898,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2010-11,2010-12-01,26.23,,2010,12,4,1
178519,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Annual Average 2011,2010-12-01,9.17,,2010,12,4,1
165897,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2010-11,2010-12-01,30.64,,2010,12,4,1
179657,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Annual Average 2011,2010-12-01,9.44,,2010,12,4,1
178495,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Annual Average 2011,2010-12-01,10.07,,2010,12,4,1
175343,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2010-11,2010-12-01,30.26,,2010,12,4,1
175367,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Winter 2010-11,2010-12-01,29.53,,2010,12,4,1
165880,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2010-11,2010-12-01,25.4,,2010,12,4,1
178517,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Annual Average 2011,2010-12-01,9.43,,2010,12,4,1
177225,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2010-11,2010-12-01,13.92,,2010,12,4,1
176597,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2011,2010-12-01,25.57,,2010,12,4,1
171632,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2010-11,2010-12-01,33.0,,2010,12,4,1
178511,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2011,2010-12-01,11.02,,2010,12,4,1
177242,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Winter 2010-11,2010-12-01,14.35,,2010,12,4,1
174177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2011,2010-12-01,10.65,,2010,12,4,1
173161,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2010-11,2010-12-01,14.07,,2010,12,4,1
165862,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2010-11,2010-12-01,40.07,,2010,12,4,1
177259,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Winter 2010-11,2010-12-01,11.44,,2010,12,4,1
177235,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2010-11,2010-12-01,12.54,,2010,12,4,1
177231,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2010-11,2010-12-01,13.85,,2010,12,4,1
175357,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2010-11,2010-12-01,42.24,,2010,12,4,1
177247,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2010-11,2010-12-01,16.19,,2010,12,4,1
172679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2011,2010-12-01,14.86,,2010,12,4,1
174187,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Annual Average 2011,2010-12-01,10.15,,2010,12,4,1
165886,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2010-11,2010-12-01,32.5,,2010,12,4,1
177246,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2010-11,2010-12-01,15.72,,2010,12,4,1
178490,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2011,2010-12-01,11.51,,2010,12,4,1
170294,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2011,2010-12-01,11.58,,2010,12,4,1
173167,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Winter 2010-11,2010-12-01,12.62,,2010,12,4,1
165873,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2010-11,2010-12-01,31.9,,2010,12,4,1
167676,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2011,2010-12-01,21.67,,2010,12,4,1
165861,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2010-11,2010-12-01,44.18,,2010,12,4,1
165892,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Winter 2010-11,2010-12-01,30.42,,2010,12,4,1
168554,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Winter 2010-11,2010-12-01,13.06,,2010,12,4,1
175348,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2010-11,2010-12-01,28.44,,2010,12,4,1
167662,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Annual Average 2011,2010-12-01,23.65,,2010,12,4,1
170331,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2011,2010-12-01,9.71,,2010,12,4,1
167680,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Annual Average 2011,2010-12-01,21.58,,2010,12,4,1
167674,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2011,2010-12-01,24.11,,2010,12,4,1
175370,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2010-11,2010-12-01,20.38,,2010,12,4,1
175338,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Winter 2010-11,2010-12-01,32.09,,2010,12,4,1
176623,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Annual Average 2011,2010-12-01,21.94,,2010,12,4,1
174199,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Annual Average 2011,2010-12-01,9.95,,2010,12,4,1
178518,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Annual Average 2011,2010-12-01,9.57,,2010,12,4,1
174190,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2011,2010-12-01,9.44,,2010,12,4,1
168538,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Winter 2010-11,2010-12-01,12.91,,2010,12,4,1
165869,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2010-11,2010-12-01,31.73,,2010,12,4,1
176615,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Annual Average 2011,2010-12-01,31.52,,2010,12,4,1
168522,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Winter 2010-11,2010-12-01,14.14,,2010,12,4,1
175340,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2010-11,2010-12-01,32.23,,2010,12,4,1
175372,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2010-11,2010-12-01,25.16,,2010,12,4,1
167630,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2011,2010-12-01,33.45,,2010,12,4,1
174209,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Annual Average 2011,2010-12-01,9.42,,2010,12,4,1
177262,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2010-11,2010-12-01,11.62,,2010,12,4,1
167665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2011,2010-12-01,19.38,,2010,12,4,1
178486,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2011,2010-12-01,10.5,,2010,12,4,1
175333,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2010-11,2010-12-01,25.48,,2010,12,4,1
167663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2011,2010-12-01,17.69,,2010,12,4,1
167681,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2011,2010-12-01,19.33,,2010,12,4,1
174201,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Annual Average 2011,2010-12-01,9.57,,2010,12,4,1
165887,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2010-11,2010-12-01,30.78,,2010,12,4,1
173159,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2010-11,2010-12-01,13.92,,2010,12,4,1
176603,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Annual Average 2011,2010-12-01,22.9,,2010,12,4,1
165896,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Winter 2010-11,2010-12-01,31.37,,2010,12,4,1
171637,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2010-11,2010-12-01,30.47,,2010,12,4,1
170334,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2011,2010-12-01,9.69,,2010,12,4,1
170332,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2011,2010-12-01,9.72,,2010,12,4,1
167649,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2011,2010-12-01,21.83,,2010,12,4,1
167679,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2011,2010-12-01,19.91,,2010,12,4,1
165907,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2010-11,2010-12-01,30.74,,2010,12,4,1
170306,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2011,2010-12-01,11.6,,2010,12,4,1
