unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,year,month,quarter,indicator_category
741017,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2021,2021-06-01,5.36481765,2021,6,2,Air Quality Indicator
743704,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2021,2021-06-01,27.8255461,2021,6,2,Air Quality Indicator
742310,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2021,2021-06-01,8.306702536,2021,6,2,Air Quality Indicator
741209,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2021,2021-06-01,10.44820093,2021,6,2,Air Quality Indicator
743632,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2021,2021-06-01,29.51624125,2021,6,2,Air Quality Indicator
743646,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2021,2021-06-01,27.28329754,2021,6,2,Air Quality Indicator
743702,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2021,2021-06-01,26.94870178,2021,6,2,Air Quality Indicator
741263,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2021,2021-06-01,13.15798706,2021,6,2,Air Quality Indicator
743610,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2021,2021-06-01,30.80518625,2021,6,2,Air Quality Indicator
742151,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2021,2021-06-01,8.490756288,2021,6,2,Air Quality Indicator
742517,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2021,2021-06-01,7.970374526,2021,6,2,Air Quality Indicator
742514,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Summer 2021,2021-06-01,8.313172395,2021,6,2,Air Quality Indicator
742472,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2021,2021-06-01,8.770812864,2021,6,2,Air Quality Indicator
742250,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2021,2021-06-01,8.987049963,2021,6,2,Air Quality Indicator
742286,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2021,2021-06-01,7.6181679,2021,6,2,Air Quality Indicator
743721,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2021,2021-06-01,29.20256483,2021,6,2,Air Quality Indicator
741248,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2021,2021-06-01,8.115067493,2021,6,2,Air Quality Indicator
742529,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2021,2021-06-01,8.505962415,2021,6,2,Air Quality Indicator
743709,386,Ozone (O3),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2021,2021-06-01,29.27933416,2021,6,2,Air Quality Indicator
743617,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2021,2021-06-01,30.63473267,2021,6,2,Air Quality Indicator
741110,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2021,2021-06-01,10.19669042,2021,6,2,Air Quality Indicator
743659,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2021,2021-06-01,31.45354126,2021,6,2,Air Quality Indicator
743722,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2021,2021-06-01,28.97885562,2021,6,2,Air Quality Indicator
743639,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2021,2021-06-01,28.33259453,2021,6,2,Air Quality Indicator
743616,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2021,2021-06-01,29.65426209,2021,6,2,Air Quality Indicator
742394,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2021,2021-06-01,9.667357714,2021,6,2,Air Quality Indicator
743660,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2021,2021-06-01,30.99122698,2021,6,2,Air Quality Indicator
743713,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2021,2021-06-01,30.87669675,2021,6,2,Air Quality Indicator
741290,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2021,2021-06-01,4.850858294,2021,6,2,Air Quality Indicator
741299,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2021,2021-06-01,5.085557968,2021,6,2,Air Quality Indicator
742157,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Summer 2021,2021-06-01,8.135956297,2021,6,2,Air Quality Indicator
741131,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2021,2021-06-01,15.39439938,2021,6,2,Air Quality Indicator
743609,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2021,2021-06-01,31.04049048,2021,6,2,Air Quality Indicator
742433,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Summer 2021,2021-06-01,9.30273131,2021,6,2,Air Quality Indicator
743718,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2021,2021-06-01,28.69795686,2021,6,2,Air Quality Indicator
742532,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2021,2021-06-01,8.814331895,2021,6,2,Air Quality Indicator
742406,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2021,2021-06-01,10.94066729,2021,6,2,Air Quality Indicator
742484,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2021,2021-06-01,8.97075379,2021,6,2,Air Quality Indicator
740933,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2021,2021-06-01,10.74879393,2021,6,2,Air Quality Indicator
742511,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2021,2021-06-01,8.339782078,2021,6,2,Air Quality Indicator
743690,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2021,2021-06-01,31.45397097,2021,6,2,Air Quality Indicator
742478,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2021,2021-06-01,8.250709837,2021,6,2,Air Quality Indicator
741281,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2021,2021-06-01,10.2155364,2021,6,2,Air Quality Indicator
743711,386,Ozone (O3),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2021,2021-06-01,30.41113869,2021,6,2,Air Quality Indicator
743680,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2021,2021-06-01,27.79246419,2021,6,2,Air Quality Indicator
742424,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2021,2021-06-01,8.697843674,2021,6,2,Air Quality Indicator
742490,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2021,2021-06-01,8.410817946,2021,6,2,Air Quality Indicator
740915,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2021,2021-06-01,17.18161384,2021,6,2,Air Quality Indicator
741125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2021,2021-06-01,18.03017741,2021,6,2,Air Quality Indicator
743621,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2021,2021-06-01,31.30650519,2021,6,2,Air Quality Indicator
742223,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2021,2021-06-01,8.689396724,2021,6,2,Air Quality Indicator
742496,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2021,2021-06-01,8.238273731,2021,6,2,Air Quality Indicator
742550,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2021,2021-06-01,7.90829535,2021,6,2,Air Quality Indicator
742544,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2021,2021-06-01,8.127720145,2021,6,2,Air Quality Indicator
743642,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2021,2021-06-01,27.80550348,2021,6,2,Air Quality Indicator
741029,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2021,2021-06-01,12.31674151,2021,6,2,Air Quality Indicator
743675,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2021,2021-06-01,30.45042006,2021,6,2,Air Quality Indicator
742475,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2021,2021-06-01,8.778825717,2021,6,2,Air Quality Indicator
743686,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2021,2021-06-01,29.08620829,2021,6,2,Air Quality Indicator
743653,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2021,2021-06-01,28.93255653,2021,6,2,Air Quality Indicator
741180,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2021,2021-01-01,16.85715404,2021,1,1,Air Quality Indicator
741291,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2021,2021-01-01,11.33729397,2021,1,1,Air Quality Indicator
742548,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2021,2021-01-01,6.194084833,2021,1,1,Air Quality Indicator
742170,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2021,2021-01-01,6.58259927,2021,1,1,Air Quality Indicator
741039,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2021,2021-01-01,17.11865235,2021,1,1,Air Quality Indicator
741153,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Annual Average 2021,2021-01-01,18.30654991,2021,1,1,Air Quality Indicator
742332,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,Annual Average 2021,2021-01-01,7.247995672,2021,1,1,Air Quality Indicator
742416,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Annual Average 2021,2021-01-01,7.031483788,2021,1,1,Air Quality Indicator
741069,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2021,2021-01-01,18.20655304,2021,1,1,Air Quality Indicator
740904,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2021,2021-01-01,16.00939977,2021,1,1,Air Quality Indicator
742296,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2021,2021-01-01,6.58259927,2021,1,1,Air Quality Indicator
742482,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2021,2021-01-01,7.063171222,2021,1,1,Air Quality Indicator
741117,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2021,2021-01-01,12.03012747,2021,1,1,Air Quality Indicator
742188,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2021,2021-01-01,7.09930316,2021,1,1,Air Quality Indicator
742248,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2021,2021-01-01,7.195535359,2021,1,1,Air Quality Indicator
742365,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2021,2021-01-01,6.22951803,2021,1,1,Air Quality Indicator
741225,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2021,2021-01-01,16.42038182,2021,1,1,Air Quality Indicator
741000,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Annual Average 2021,2021-01-01,15.29935075,2021,1,1,Air Quality Indicator
742533,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2021,2021-01-01,6.961902901,2021,1,1,Air Quality Indicator
741273,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2021,2021-01-01,14.6631576,2021,1,1,Air Quality Indicator
740946,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Annual Average 2021,2021-01-01,19.0385913,2021,1,1,Air Quality Indicator
741300,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Annual Average 2021,2021-01-01,11.11513478,2021,1,1,Air Quality Indicator
742374,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2021,2021-01-01,8.368387811,2021,1,1,Air Quality Indicator
742452,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2021,2021-01-01,6.547798125,2021,1,1,Air Quality Indicator
741045,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Annual Average 2021,2021-01-01,18.02984319,2021,1,1,Air Quality Indicator
742161,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Annual Average 2021,2021-01-01,6.152014512,2021,1,1,Air Quality Indicator
742395,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2021,2021-01-01,7.656623364,2021,1,1,Air Quality Indicator
742434,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Annual Average 2021,2021-01-01,7.291174225,2021,1,1,Air Quality Indicator
742212,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2021,2021-01-01,6.270061176,2021,1,1,Air Quality Indicator
742404,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2021,2021-01-01,8.070489512,2021,1,1,Air Quality Indicator
742329,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2021,2021-01-01,6.270061176,2021,1,1,Air Quality Indicator
742527,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Annual Average 2021,2021-01-01,6.644332844,2021,1,1,Air Quality Indicator
742560,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2021,2021-01-01,5.918832207,2021,1,1,Air Quality Indicator
741075,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2021,2021-01-01,19.16866785,2021,1,1,Air Quality Indicator
742218,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Annual Average 2021,2021-01-01,6.863263918,2021,1,1,Air Quality Indicator
742227,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Annual Average 2021,2021-01-01,6.799980284,2021,1,1,Air Quality Indicator
740889,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2021,2021-01-01,15.46265071,2021,1,1,Air Quality Indicator
741210,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2021,2021-01-01,15.86336629,2021,1,1,Air Quality Indicator
742392,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Annual Average 2021,2021-01-01,6.538726113,2021,1,1,Air Quality Indicator
740982,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2021,2021-01-01,18.56473211,2021,1,1,Air Quality Indicator
740934,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2021,2021-01-01,16.37635707,2021,1,1,Air Quality Indicator
742425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Annual Average 2021,2021-01-01,6.793361386,2021,1,1,Air Quality Indicator
741186,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2021,2021-01-01,16.64423279,2021,1,1,Air Quality Indicator
742494,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2021,2021-01-01,6.533140942,2021,1,1,Air Quality Indicator
741018,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2021,2021-01-01,11.30307725,2021,1,1,Air Quality Indicator
741051,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2021,2021-01-01,16.37635707,2021,1,1,Air Quality Indicator
742335,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2021,2021-01-01,6.8632673,2021,1,1,Air Quality Indicator
741159,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2021,2021-01-01,16.90932785,2021,1,1,Air Quality Indicator
742275,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Annual Average 2021,2021-01-01,5.919665546,2021,1,1,Air Quality Indicator
741246,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Annual Average 2021,2021-01-01,16.52178403,2021,1,1,Air Quality Indicator
742305,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2021,2021-01-01,7.09930316,2021,1,1,Air Quality Indicator
741015,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Annual Average 2021,2021-01-01,13.26473052,2021,1,1,Air Quality Indicator
742362,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Annual Average 2021,2021-01-01,6.429053208,2021,1,1,Air Quality Indicator
742299,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Annual Average 2021,2021-01-01,6.597621828,2021,1,1,Air Quality Indicator
741099,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2021,2021-01-01,11.40689356,2021,1,1,Air Quality Indicator
741288,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2021,2021-01-01,14.62480522,2021,1,1,Air Quality Indicator
741054,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2021,2021-01-01,14.27868791,2021,1,1,Air Quality Indicator
741156,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2021,2021-01-01,18.25495208,2021,1,1,Air Quality Indicator
742563,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Annual Average 2021,2021-01-01,6.335447406,2021,1,1,Air Quality Indicator
742341,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2021,2021-01-01,6.788910431,2021,1,1,Air Quality Indicator
741270,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2021,2021-01-01,15.6640493,2021,1,1,Air Quality Indicator
741168,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2021,2021-01-01,17.31831844,2021,1,1,Air Quality Indicator
742380,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2021,2021-01-01,6.282001681,2021,1,1,Air Quality Indicator
741231,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Annual Average 2021,2021-01-01,16.92434426,2021,1,1,Air Quality Indicator
742506,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Annual Average 2021,2021-01-01,6.43107807,2021,1,1,Air Quality Indicator
741177,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2021,2021-01-01,17.35749835,2021,1,1,Air Quality Indicator
741183,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Annual Average 2021,2021-01-01,14.70287685,2021,1,1,Air Quality Indicator
740997,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Annual Average 2021,2021-01-01,15.09717692,2021,1,1,Air Quality Indicator
741084,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Annual Average 2021,2021-01-01,15.66113891,2021,1,1,Air Quality Indicator
741024,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Annual Average 2021,2021-01-01,15.97800446,2021,1,1,Air Quality Indicator
742479,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2021,2021-01-01,6.510727859,2021,1,1,Air Quality Indicator
742203,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2021,2021-01-01,6.436576312,2021,1,1,Air Quality Indicator
740970,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2021,2021-01-01,21.30032125,2021,1,1,Air Quality Indicator
742524,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Annual Average 2021,2021-01-01,7.607668343,2021,1,1,Air Quality Indicator
741192,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2021,2021-01-01,16.29302101,2021,1,1,Air Quality Indicator
740961,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Annual Average 2021,2021-01-01,20.30735751,2021,1,1,Air Quality Indicator
741096,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2021,2021-01-01,14.2537478,2021,1,1,Air Quality Indicator
742446,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Annual Average 2021,2021-01-01,6.804737138,2021,1,1,Air Quality Indicator
742314,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Annual Average 2021,2021-01-01,6.990127119,2021,1,1,Air Quality Indicator
742488,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2021,2021-01-01,6.716222573,2021,1,1,Air Quality Indicator
741111,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2021,2021-01-01,14.30918095,2021,1,1,Air Quality Indicator
742443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2021,2021-01-01,6.764031186,2021,1,1,Air Quality Indicator
740952,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2021,2021-01-01,18.20660748,2021,1,1,Air Quality Indicator
742281,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2021,2021-01-01,6.249466758,2021,1,1,Air Quality Indicator
741282,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2021,2021-01-01,14.16573829,2021,1,1,Air Quality Indicator
742428,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Annual Average 2021,2021-01-01,6.875152851,2021,1,1,Air Quality Indicator
741294,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Annual Average 2021,2021-01-01,15.324288,2021,1,1,Air Quality Indicator
741258,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Annual Average 2021,2021-01-01,16.90738454,2021,1,1,Air Quality Indicator
740883,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2021,2021-01-01,16.68091536,2021,1,1,Air Quality Indicator
740964,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2021,2021-01-01,23.31831242,2021,1,1,Air Quality Indicator
741138,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2021,2021-01-01,25.23272825,2021,1,1,Air Quality Indicator
742179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Annual Average 2021,2021-01-01,6.629757249,2021,1,1,Air Quality Indicator
740979,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Annual Average 2021,2021-01-01,19.0002808,2021,1,1,Air Quality Indicator
742233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2021,2021-01-01,8.44115285,2021,1,1,Air Quality Indicator
741036,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Annual Average 2021,2021-01-01,18.7817062,2021,1,1,Air Quality Indicator
740916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2021,2021-01-01,20.5549156,2021,1,1,Air Quality Indicator
742476,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Annual Average 2021,2021-01-01,6.871332323,2021,1,1,Air Quality Indicator
742350,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Annual Average 2021,2021-01-01,7.136551972,2021,1,1,Air Quality Indicator
742554,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Annual Average 2021,2021-01-01,6.330484771,2021,1,1,Air Quality Indicator
742200,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Annual Average 2021,2021-01-01,6.43137482,2021,1,1,Air Quality Indicator
742530,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Annual Average 2021,2021-01-01,6.711902664,2021,1,1,Air Quality Indicator
742263,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Annual Average 2021,2021-01-01,6.265314982,2021,1,1,Air Quality Indicator
742290,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2021,2021-01-01,6.565820909,2021,1,1,Air Quality Indicator
742158,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Annual Average 2021,2021-01-01,6.477947053,2021,1,1,Air Quality Indicator
741189,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2021,2021-01-01,15.39164019,2021,1,1,Air Quality Indicator
742515,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2021,2021-01-01,6.469369371,2021,1,1,Air Quality Indicator
